year,month,date,district,period,location,count,caseNo,content,source
115,3,115/03/28,板橋區,未註明,板橋區 板橋 / 國慶路,1,H260328-2002,3.板橋區重慶國中校門後方，國慶路經常於晚間會有改裝車輛行駛，以致噪音問題，故建議單位增設聲音照相執法儀器、以及紅藍警示燈提醒用路人減速。,1999市政信箱
115,3,115/03/29,板橋區,未註明,板橋區 新北市板橋 / 如忠孝路,1,J260329-4028,如主旨，桃園市政府強力執法，將民怨之首的噪音車扣牌，成為全國首例，新北市板橋區噪音車一樣經常擾民，如忠孝路，重慶路，四川路等，長期騷擾未見改善，建議比照桃園市政府，直接強硬對噪音車進行扣牌處分，謝謝！,1999市政信箱
115,3,115/03/29,五股區,夜間,五股區 新北市五股區凌雲路三段 / 該路段,1,J260329-4097,新北市五股區凌雲路三段，電燈桿號碼343478與343474之間山坡地 （Google Maps直達定位：https://maps.app.goo.gl/BPtEWYGtVhP6qWjb7） 檢舉事實（鐵證如山）： 治安極度惡化，壞人長期聚集：該路段白天黑道、流氓、惡煞公然聚集，半夜更成為飆車族天堂。飆車噪音震天、危險駕駛不斷，附近居民與用路人天天提心吊膽。 流浪漢違建占用山坡地：山坡地被流浪漢長,1999市政信箱
115,3,115/03/29,中和區,未註明,中和區 新北環快永和安康段 / 景平路,1,J260329-4422,新北環快永和安康段，景平路常有噪音車輛 景平路常有噪音車輛，希望改善景平路常有噪音車輛，,1999市政信箱
115,3,115/03/29,永和區,未註明,永和區 每天都一堆鈣排氣管的機車在狂飆然後噪音超大，反應都沒改善,1,J260329-4013,每天都一堆鈣排氣管的機車在狂飆然後噪音超大，反應都沒改善，還叫我檢舉？改管車騎這麼快騎走我是要怎麼檢舉？？相關單據麻煩強制取締抓到扣車牌好嗎？謝謝！真的是吵死人了一堆改排氣管的垃圾機車,1999市政信箱
115,3,115/03/29,板橋區,夜間,板橋區 加上氣密窗仍然可以聽到一樓車聲以及64快速道路公車變換車道,1,J260329-4501,"交通噪音過大, 已住15樓以上, 加上氣密窗仍然可以聽到一樓車聲以及64快速道路公車變換車道逼逼聲音, 晚上改裝車聲音更是擾民, 是否可以加裝聲音照相或是人員攔檢,增加改裝車改善意願",1999市政信箱
115,3,115/03/30,五股區,夜間,五股區 建請於五股區成泰路三段 / 成州國小與凌雲路,1,J260330-4222,建請於五股區成泰路三段-成州國小與凌雲路口評估設置聲音照相設備，以改善夜間噪音問題,1999市政信箱
115,3,115/03/30,蘆洲區,未註明,蘆洲區 蘆洲區民權路 / 炸街,1,J260330-4277,蘆洲區民權路，靠近仁愛國小，近年來每晚10點過後，炸街車橫行，排氣管聲震耳欲聾。這種情況已經持續多年，且越來越嚴重。請問新北市政府是否有能力處理，保障居民安寧？ 身為新北市的市民，連最基本的安居都成了奢望。,1999市政信箱
115,3,115/03/30,汐止區,夜間,汐止區 保一街萊爾富前面這一段,1,J260330-4769,保一街萊爾富前面這一段，每天晚上22:30-23:30，短短的幾百公尺，都有一台改裝車狂飆，聲音超大聲，是否可以派人來取締並加裝險降坡來防止車禍發生。,1999市政信箱
115,4,115/04/02,三重區,夜間,三重區 三重區重新路三段與中正南路,1,H260402-2006,三重區重新路三段與中正南路口，近日凌晨00:00至03:00左右有改裝排氣管重機飆車噪音，故請單位加強取締。,1999市政信箱
115,4,115/04/03,鶯歌區,夜間,鶯歌區 鶯歌區國中街,1,H260403-2196,鶯歌區國中街100號，該址附近長期夜間有改裝汽車飆車的噪音擾鄰，建議單位前往設置聲音照相科技執法。,1999市政信箱
115,4,115/04/03,土城區,未註明,土城區 土城區中央路四段,1,H260403-2001,土城區中央路四段頂埔捷運站前，有一部汽車改裝排氣管，並於上址一帶來回超速行駛，此情已持15分鐘，請單位儘速派員取締、令其改善。 (民眾請單位人員若要電話聯絡，請於09:00後再撥打) (已於04/03 00:00通報警察局110曾警員),1999市政信箱
115,4,115/04/07,汐止區,夜間,汐止區 明峰街 / 本路段,1,J260407-4038,汐止區 明峰街 1至100號 本路段常有改裝車輛半夜 急駛擾民，不得安寧 ，請 貴司能裝設 噪音照相偵測,1999市政信箱
115,4,115/04/07,淡水區,未註明,淡水區 淡水區中山北路二段 / 該路段,1,H260407-2139,淡水區中山北路二段180號，該路段21:00後經常會有改裝汽機車行經，產生噪音擾鄰，故請單位加強巡邏、或現場勘查安裝科技執法。,1999市政信箱
115,4,115/04/08,蘆洲區,未註明,蘆洲區 蘆洲區民族路408巷,1,H260408-2023,蘆洲區民族路408巷內「水河里停車場」周邊，長期23:00後會有改裝車行經擾鄰，請單位加強取締，並建議增設噪音科技執法儀器。,1999市政信箱
115,4,115/04/09,新莊區,夜間,新莊區 位於新北市新莊區天祥街135巷,1,J260409-4719,位於新北市新莊區天祥街135巷3號前的三格汽車停車格 長期有改裝車停放於凌晨發動 造成噪音 因家附近住戶有老人以及幼兒 長期因停放車輛發動噪音時常在凌晨被噪音吵醒 不曉得是否可以把汽車停車格更改成機車停車格 改善附近機車停車不便之問題,1999市政信箱
115,4,115/04/10,三重區,夜間,三重區 三重區自強路五段 / 環河北路三段,1,H260410-2247,三重區自強路五段、環河北路三段、進安街、五華街，上述街道長期在夜間有改裝汽機車飆車的噪音，請單位前往設置聲音照相科技執法。,1999市政信箱
115,4,115/04/11,樹林區,未註明,樹林區 樹林區柑城橋及柑園二橋 / 該路段,1,H260411-2106,樹林區柑城橋及柑園二橋，該路段長期有汽機車飆車，建議單位設置聲音照相執法。,1999市政信箱
115,4,115/04/12,三峽區,下午,三峽區 三峽國光街 / 國光街,1,J260412-4211,三峽區 三峽國光街一帶 國光街一帶有國小及一般住宅，車輛均未減速並呼嘯而過，有些改裝車輛下午及晚間幾乎用炸街方式行駛，排氣管扛扛作響，車輛經過著實嚇一跳，目前國光街正有社會住宅興起，多辦為老年人及婦孺居多，建議國光街增設噪音自動取締違法改裝車輛，以維街道清淨。,1999市政信箱
115,4,115/04/12,瑞芳區,夜間,瑞芳區 逢甲路 / 晚上23時之後到翌日凌晨2點會很多改裝車炸街,1,J260412-4150,瑞芳區 逢甲路210號 晚上23時之後到翌日凌晨2點會很多改裝車炸街影響睡眠，能不能在逢甲路210號附近申請噪音偵測系統，改裝車炸街嚴重影響居民休息時間,1999市政信箱
115,4,115/04/12,永和區,夜間,永和區 建請鈞局針對永和區中正路283巷 / 積極研議增設減速標線,1,J260412-4145,建請鈞局針對永和區中正路283巷交通亂象、超速與深夜噪音滋擾問題，積極研議增設減速標線及強化執法，以維民生安寧,1999市政信箱
115,4,115/04/12,石門區,夜間,石門區 旁淡金公路,1,H260412-2012,石門區「石門婚紗廣場」旁淡金公路，長期於凌晨1點後有飆車與改裝車行駛致使噪音擾鄰，故請單位加強取締。,1999市政信箱
115,4,115/04/12,新店區,夜間,新店區 安和路三段 / 我家住在十二樓都會被吵醒的那種炸街,1,J260412-4060,新店區 安和路三段 現在是半夜三點，外面一堆機車明顯不合理。比平常多了很多車流量。 還有那種排氣管非常大聲，我家住在十二樓都會被吵醒的那種炸街噪音一直斷斷續續。,1999市政信箱
115,4,115/04/13,永和區,夜間,永和區 上述新北市永和區保福路二段158巷 / 依序為永和區保福路,1,J260413-4719,一、上述新北市永和區保福路二段158巷1號之汽車維修廠(下稱案件地址)約於115年2月下旬頂讓後(疑為3月1日正式點交完畢)，時常有車牌號碼BLQ-6166之違法改裝之汽車，出入於案件地址（常見出沒時間為周一至周五18時至20時30分之間，或周末白天、晚上），且行駛於案件地址附近（依序為永和區保福路、保安路、環河西路二段、文化路）時，有炸街、炸管之行為，產生劇烈噪音，影響周遭住戶安寧,1999市政信箱
115,4,115/04/14,新莊區,未註明,新莊區 新莊區四維路 / 沿線,1,H260414-2337,新莊區四維路，沿線經常有許多改裝排氣管機車行駛， 嚴重影響附近住戶安寧，請單位加強取締。,1999市政信箱
115,4,115/04/17,新莊區,未註明,新莊區 有關新莊區四維路 / 沿線,1,H260417-2026,民眾曾反映案件H260414-2337，有關新莊區四維路，沿線經常有許多改裝排氣管機車行駛， 嚴重影響附近住戶安寧一案。民眾認為本案的承辦人員沒辦法給予實質及有效的回復及作法，欲確認是否能由該員上司或其他科員可以協助，故請單位重新指派辦理人員、再與民眾查處回復。,1999市政信箱
115,4,115/04/17,鶯歌區,夜間,鶯歌區 鶯歌區國中街與中正三路 / 該路,1,M260417-1072,鶯歌區國中街與中正三路口，該路口附近長期夜間有改裝汽車飆車或刻意催油門製造噪音擾鄰，請單位派員稽查。,1999市政信箱
115,4,115/04/17,中和區,未註明,中和區 中和區中正路 / 建康路,1,H260417-2178,中和區中正路、建康路口，該路口中正路往板橋方向或高速公路下來走中正路要右轉建康路方向，長期10:00至12:00、15:00至17:00會有大貨車鳴按喇叭聲音過大或過長產生噪音擾鄰，建議單位應增設鳴按喇叭的噪音取締裝置加強取締、稽查。,1999市政信箱
115,4,115/04/19,蘆洲區,夜間,蘆洲區 蘆洲仁愛街,1,J260419-4335,蘆洲仁愛街58號一帶附近 總有改裝汽機車在夜間9~11點 在此呼嘯而過 反應了多次 也過了很久 始終未有辦法解決及改善 請市長正視此問題，處理人員也別再用 到場查驗無違規行為人等理由回覆 隨便找個居民 都能証實 每晚都能聽到 呼嘯而過的破改裝車 一堆8+9,1999市政信箱
115,4,115/04/19,深坑區,夜間,深坑區 深坑區深南路,1,H260419-2132,深坑區深南路39號，該處週六、日15:00至晚上到凌晨常會有改裝汽、機車呼嘯而過傳出噪音，請派員加強取締。,1999市政信箱
115,4,115/04/19,新店區,夜間,新店區 陳請於新北市新店區環河路,1,J260419-4153,陳請於新北市新店區環河路167號前設置聲音照相科技執法設備，以有效管制全日及夜間大型車與改裝車噪音擾鄰問題，並依噪音管制法最新修正條文強化處罰效果，維護環境安寧,1999市政信箱
115,4,115/04/20,三重區,未註明,三重區 三重區重新路五段 / 二重派出所前沿線光復路,1,H260420-2003,三重區重新路五段，二重派出所前沿線光復路、化成路，上址經常有改裝排氣管車呼嘯而過的飆車噪音，請單位加強稽查。,1999市政信箱
115,4,115/04/21,蘆洲區,夜間,蘆洲區 蘆洲區永安北路76巷,1,H260421-2009,蘆洲區永安北路76巷1號，經常有1輛以上的改裝機車於凌晨1、2時許出沒，並在上址附近徘徊，製造聲響擾寧，請單位加強取締。,1999市政信箱
115,4,115/04/22,蘆洲區,夜間,蘆洲區 蘆洲長榮路 / 後段,1,J260413-4364,蘆洲長榮路 後段 因道路寬直 無噪音分貝拍照檢舉照相機 長期有改裝車輛 深夜飆車 無視居民深夜安寧權益 是否能加裝噪音拍照檢舉照相機,1999市政信箱
115,4,115/04/26,板橋區,未註明,板橋區 板橋區環河西路4段 / 應係該路段,1,J260426-4340,板橋區環河西路4段處，頻繁發生行經之機、汽車引擎改裝後行駛之噪音；或為排氣管不正常作用之巨大聲響。 此噪音並非正常車流行駛之聲音，應係該路段筆直，機汽車駕駛人易加速壓車發出不正常巨大噪音，請裝設噪音偵測進行舉發，以維護周圍住戶居住安寧。,1999市政信箱
115,4,115/04/27,新莊區,夜間,新莊區 新莊區民安西路 / 故建請單位於該路段,1,H260427-2315,新莊區民安西路，夜間常有改裝車行經，排氣管噪音已影響周邊住戶生活品質，故建請單位於該路段增設聲音照相設備，以利取締違規者。,1999市政信箱
115,4,115/04/27,板橋區,夜間,板橋區 板橋區板城路,1,J260427-4684,板橋區板城路上 雙向噪音車實在是很多 有看到再改善並裝設噪音取締 我上次就已經反應過是「晚上」噪音很多並且很嚴重 噪音檢測卻裝設在「白天」請問是不理解什麼是白天什麼是晚上嗎？ 可以麻煩針對「晚上」8點過後的「噪音車」處理,1999市政信箱
115,4,115/04/28,新莊區,夜間,新莊區 新莊區新北大道三段,1,H260428-2362,新莊區新北大道三段79號，該址周邊經常於白天時會有砂石車行經，可駕駛會長鳴喇叭超過三秒，晚上則是經常會有重機及改裝車行經等噪音擾鄰,1999市政信箱
